GAME_ID,TEAM_ABBREVIATION_HOME,WL_HOME,MIN_HOME,FGA_HOME,FG3A_HOME,FTA_HOME,REB_HOME,AST_HOME,STL_HOME,BLK_HOME,TOV_HOME,PF_HOME,TEAM_ABBREVIATION_AWAY,FGA_AWAY,FG3A_AWAY,FTA_AWAY,REB_AWAY,AST_AWAY,STL_AWAY,BLK_AWAY,TOV_AWAY,PF_AWAY
21100355,BOS,1,240,73,20,21,45,28,9,5,20,15,MEM,87,14,16,38,13,5,5,13,17
21100356,MIA,1,240,69,12,34,36,15,8,2,14,19,TOR,79,22,21,38,17,6,3,16,25
21100357,PHI,1,240,81,17,17,30,27,7,2,4,13,LAL,81,24,20,55,23,4,4,16,17
21100361,NYK,1,240,73,28,31,38,19,10,5,18,26,UTA,76,11,26,36,17,7,2,22,31
21100360,NJN,0,240,79,17,26,37,19,6,1,13,20,CHI,72,15,23,39,29,9,2,13,24
21100359,ORL,0,265,86,30,16,37,27,6,2,13,27,LAC,82,31,25,46,21,11,1,12,20
21100366,POR,0,265,97,20,26,39,23,8,3,13,17,OKC,95,22,22,59,17,7,8,20,27
21100362,ATL,0,240,84,24,21,35,19,7,2,9,14,PHX,79,24,7,45,24,2,8,15,16
21100365,DEN,0,240,78,22,33,47,14,4,8,20,25,HOU,81,19,24,40,21,9,5,16,28
21100364,NOH,0,240,81,9,26,48,21,6,6,11,19,SAC,78,24,25,41,17,5,5,9,21
21100358,WAS,1,265,80,9,41,41,14,9,8,16,29,TOR,85,26,34,42,20,8,2,19,33
21100363,MEM,0,240,83,13,21,40,15,12,4,12,17,SAS,73,16,21,46,15,7,9,19,19
21100372,GSW,0,240,80,21,23,36,28,9,4,15,22,OKC,84,26,21,33,24,9,3,15,25
21100368,BOS,1,240,81,23,8,37,31,4,3,11,15,CHA,71,16,20,32,19,2,1,13,11
21100369,MIA,1,240,84,17,26,47,19,7,2,16,22,CLE,82,19,30,43,17,10,2,17,22
21100370,MIL,0,240,81,20,20,39,25,5,6,13,13,PHX,94,25,8,45,28,6,4,12,16
21100367,IND,1,240,87,14,22,37,18,5,6,8,20,UTA,78,10,23,43,23,5,9,17,20
21100371,MIN,1,240,79,14,28,49,21,11,6,16,20,SAC,82,23,21,48,20,10,4,19,26
21100374,PHI,0,240,93,14,11,55,23,4,7,10,20,SAS,84,15,26,48,23,6,5,7,14
21100378,NJN,0,240,78,27,20,36,19,7,6,14,19,DET,73,9,29,41,29,10,6,13,21
21100376,ORL,1,240,83,42,21,48,24,8,2,16,17,MIA,76,15,17,38,20,10,6,13,17
21100377,CLE,1,240,71,18,26,36,24,4,8,16,23,LAC,78,15,29,38,20,8,5,14,26
21100383,POR,0,240,74,18,22,29,22,11,5,19,22,HOU,78,23,19,39,26,10,6,23,22
21100379,ATL,1,240,76,21,24,45,24,9,5,15,20,IND,75,14,23,33,18,8,3,13,17
21100382,DEN,0,240,72,26,27,38,25,8,6,17,17,DAL,90,28,9,46,30,9,6,13,22
21100375,WAS,0,240,83,17,19,42,12,6,5,14,28,NYK,81,28,33,42,18,8,4,8,16
21100381,NOH,0,240,75,3,17,39,19,3,4,19,12,CHI,85,16,12,49,29,11,1,12,13
21100373,TOR,0,240,90,24,17,41,27,9,5,14,24,MIL,72,25,37,47,20,11,11,19,15
21100380,MEM,1,240,94,11,15,59,18,10,4,17,19,MIN,79,19,19,47,16,10,5,16,15
21100386,PHX,0,240,74,27,16,31,25,6,3,13,13,HOU,86,16,6,44,26,7,2,12,12
21100384,BOS,0,265,97,19,5,45,22,7,5,10,21,LAL,91,15,20,55,13,6,7,12,12
21100385,DEN,0,240,85,24,27,39,28,7,1,13,20,GSW,79,25,22,41,22,8,14,17,23
21100387,SAC,1,240,99,20,26,46,21,13,4,12,19,OKC,77,18,26,40,13,6,17,23,24
21100389,PHI,0,240,71,15,23,40,19,4,2,11,15,LAC,85,19,15,46,14,6,1,7,23
21100395,NYK,1,240,77,21,34,41,16,9,1,14,17,LAL,80,24,23,48,13,6,5,17,29
21100392,ORL,0,265,83,24,14,52,14,5,3,17,21,ATL,82,17,18,43,23,6,4,11,17
21100394,CLE,0,265,88,17,32,48,33,6,5,17,26,MIL,98,24,31,51,26,7,8,14,25
21100393,DET,1,240,79,10,25,47,25,9,6,20,25,NJN,74,19,31,31,18,10,5,19,22
21100399,UTA,0,240,80,9,13,32,27,8,3,15,21,OKC,74,20,32,46,12,10,4,17,20
21100398,MIN,0,240,79,23,31,47,20,7,1,28,21,DAL,90,21,23,38,25,16,8,18,28
21100397,NOH,0,240,75,16,25,37,20,10,1,19,27,POR,68,17,25,33,24,10,9,16,21
21100390,WAS,0,240,89,21,28,43,21,6,1,18,20,MIA,81,15,23,46,22,9,7,15,21
21100388,TOR,1,240,75,19,20,42,26,9,4,12,18,BOS,65,10,18,34,18,5,3,17,13
21100396,MEM,1,240,73,9,37,37,19,9,7,10,26,IND,78,16,37,48,14,3,3,15,29
21100391,CHA,0,240,76,8,19,44,17,5,5,16,18,CHI,90,15,20,53,22,10,4,10,15
21100403,NJN,0,240,87,24,15,39,19,5,4,14,12,SAS,80,22,17,43,25,8,6,13,17
21100402,CLE,0,240,84,14,25,52,19,3,3,11,19,PHI,79,14,30,40,21,4,5,6,16
21100406,MIL,0,240,93,22,7,49,26,3,5,11,16,ORL,81,37,21,43,22,4,5,11,13
21100401,IND,0,240,79,22,22,31,22,6,5,20,28,DEN,87,17,33,39,14,8,4,12,22
21100405,DAL,1,290,84,19,19,57,21,5,4,23,24,POR,97,20,21,46,11,12,5,15,24
21100407,SAC,0,240,77,21,28,42,16,6,3,16,24,PHX,78,23,15,38,27,7,11,17,20
21100404,MIN,0,240,84,19,19,46,18,9,4,23,21,NYK,84,19,22,38,20,13,1,20,22
21100400,CHA,0,240,74,14,43,32,18,2,6,6,20,LAC,78,20,24,48,29,4,4,9,28
21100412,GSW,1,240,79,24,18,35,24,8,4,15,19,HOU,75,29,33,47,22,9,4,19,17
21100409,BOS,1,240,75,13,26,44,24,9,9,19,23,CHI,88,20,24,42,20,9,2,13,18
21100410,DET,0,240,89,11,19,42,17,10,2,19,18,WAS,79,15,21,47,23,8,9,21,18
21100411,ATL,0,240,90,27,7,38,26,4,4,13,19,MIA,83,12,31,52,18,6,6,9,14
21100408,TOR,0,240,78,11,17,39,20,11,3,14,19,LAL,81,23,20,41,19,6,3,15,14
21100413,MEM,0,240,78,10,23,42,17,7,8,19,19,UTA,83,13,13,39,26,9,6,14,22
21100419,GSW,1,240,86,18,21,44,17,7,4,10,13,PHX,82,25,19,42,29,5,5,14,19
21100415,ORL,1,240,85,30,22,43,20,9,5,9,19,MIN,80,21,25,50,14,3,5,18,17
21100416,MIL,0,240,84,23,25,35,21,11,5,14,21,MIA,83,14,25,48,19,9,4,16,22
21100418,DAL,1,240,79,18,28,36,21,11,1,11,21,LAC,74,27,25,50,22,7,6,21,21
21100417,NOH,1,240,75,11,28,37,23,14,6,13,19,UTA,73,14,23,45,17,8,7,20,22
21100414,CHA,0,240,73,17,30,37,18,5,6,15,18,PHI,83,18,24,40,21,6,6,7,25
21100428,LAL,1,240,84,17,9,52,20,4,7,17,13,ATL,90,27,14,47,14,12,8,11,15
21100423,CHI,1,240,84,19,26,40,33,6,8,13,22,SAC,89,17,28,46,21,7,4,14,21
21100422,DET,0,240,84,13,25,43,22,5,5,14,24,SAS,83,14,32,42,23,9,6,13,25
21100427,POR,0,240,85,23,27,31,26,9,1,11,15,WAS,80,17,23,43,21,8,5,16,25
21100421,IND,0,240,76,15,29,32,15,6,3,17,27,MIA,70,13,35,46,17,7,4,19,22
21100426,DEN,1,240,78,14,34,48,19,13,13,26,22,PHX,99,24,19,46,20,14,6,21,26
21100420,TOR,0,240,73,15,15,40,22,11,11,19,28,NYK,80,17,27,34,23,8,2,16,18
21100425,OKC,1,240,77,14,34,49,24,8,13,15,21,UTA,90,13,24,42,17,7,3,13,21
21100424,MEM,1,240,73,9,21,36,15,8,3,17,24,HOU,78,10,24,35,14,10,4,18,20
21100440,GSW,0,240,76,19,16,39,24,8,7,13,17,POR,84,22,17,41,23,7,5,14,17
21100433,NYK,1,240,77,24,17,48,25,6,4,19,16,SAC,87,18,20,35,15,10,5,10,19
21100439,PHX,0,240,69,17,27,38,23,9,6,20,17,ATL,80,21,18,33,22,15,5,14,21
21100432,NJN,0,240,72,27,15,35,28,7,8,20,16,MEM,88,15,20,41,23,12,4,11,18
21100431,BOS,0,240,77,6,32,33,16,7,7,7,20,DET,74,12,29,44,16,5,2,13,23
21100441,LAC,1,240,83,21,28,51,21,6,4,13,22,WAS,76,22,28,36,16,5,4,14,28
21100430,ORL,1,240,75,25,13,39,27,6,2,15,14,PHI,85,18,12,39,27,9,2,14,18
21100434,CLE,1,240,77,27,23,46,24,5,4,13,25,IND,87,16,27,44,9,4,6,10,22
21100436,HOU,1,240,87,18,18,41,20,13,3,14,19,OKC,83,23,18,45,17,7,7,22,20
21100435,MIL,0,240,86,18,18,40,18,9,10,14,18,NOH,80,15,17,48,20,8,3,18,20
21100438,DAL,1,240,80,26,22,45,28,9,5,13,23,DEN,84,27,31,49,15,9,3,15,21
21100437,MIN,1,240,85,16,16,46,26,9,6,13,15,CHA,85,18,15,41,17,8,4,16,20
21100429,TOR,0,240,86,11,14,35,29,7,3,15,26,SAS,76,19,25,37,23,4,2,16,11
21100443,CHI,1,240,76,21,28,52,27,4,5,17,20,BOS,78,15,18,37,15,8,7,9,21
21100444,POR,0,240,71,14,18,35,13,6,5,17,17,LAC,78,17,19,47,11,8,10,17,22
21100442,IND,1,240,81,19,26,40,16,9,7,12,20,NJN,75,17,16,39,13,3,8,20,23
21100446,PHI,0,240,86,14,19,48,19,13,4,8,18,DAL,81,14,18,51,20,5,4,16,15
21100455,LAL,1,240,83,11,24,52,26,12,4,20,11,PHX,90,26,13,36,32,13,5,17,23
21100450,NYK,0,240,75,24,29,47,13,9,5,21,17,NOH,75,12,23,37,23,14,3,18,25
21100447,ORL,1,240,76,29,26,51,20,5,7,17,18,MIL,90,21,17,42,18,7,6,13,28
21100449,CLE,0,240,76,16,31,35,16,8,6,13,21,MIA,79,21,20,44,28,6,4,17,25
21100452,HOU,0,240,85,20,10,26,20,9,4,12,21,MIN,77,15,23,44,24,7,8,19,12
21100448,DET,1,240,93,12,25,48,21,7,4,12,15,SAC,86,11,22,40,25,8,6,12,21
21100454,UTA,1,240,89,15,19,45,24,6,6,16,22,WAS,84,11,26,39,14,7,6,15,18
21100445,TOR,0,240,84,16,28,44,15,10,4,12,19,CHA,74,15,23,44,25,3,8,14,18
21100451,MEM,1,240,82,16,19,44,25,10,10,19,16,DEN,83,17,18,37,20,10,7,15,20
21100453,OKC,1,240,74,24,27,44,24,11,5,19,18,GSW,89,23,21,43,18,8,8,18,24
21100457,CHI,0,240,84,13,27,50,17,7,5,12,23,NJN,85,22,25,50,19,8,6,9,17
21100456,LAC,0,265,89,26,23,53,22,7,0,17,18,SAS,92,28,21,42,23,9,7,9,22
21100459,POR,1,240,81,22,16,50,23,6,5,14,14,ATL,73,27,13,27,24,8,4,9,19
21100458,MEM,1,240,73,10,38,45,16,9,5,19,20,GSW,82,26,27,31,18,9,3,14,29
21100460,NYK,1,240,86,29,18,40,21,13,5,19,16,DAL,81,33,17,41,24,12,3,19,20
21100469,PHX,1,240,80,20,32,41,25,10,6,11,21,LAL,78,18,25,45,21,7,5,18,22
21100465,NJN,0,240,85,23,33,43,16,11,2,11,24,MIL,86,19,24,53,16,6,3,17,23
21100463,CLE,1,240,89,22,30,56,15,6,7,12,23,SAC,93,19,25,53,21,6,7,12,25
21100466,HOU,1,240,72,19,24,38,18,6,6,14,20,UTA,81,14,20,41,16,10,8,12,23
21100461,MIA,1,240,80,12,14,48,20,8,7,10,18,ORL,74,29,25,40,15,3,3,15,10
21100462,DET,1,240,82,9,46,43,14,13,4,15,19,BOS,72,16,15,40,22,6,11,24,31
21100464,IND,1,240,78,16,32,55,22,11,9,17,27,CHA,75,17,22,31,19,6,5,19,24
21100467,MIN,1,240,85,16,26,48,13,4,6,10,12,PHI,90,11,10,48,14,9,6,8,21
21100468,OKC,1,265,94,28,28,44,20,8,12,14,19,DEN,101,22,18,51,26,7,6,16,22
21100480,GSW,1,240,83,23,24,38,22,6,6,10,18,LAC,77,26,27,46,14,6,2,18,19
21100479,LAL,1,240,83,19,22,51,23,11,3,15,18,POR,78,23,22,37,24,10,5,16,20
21100470,CHI,1,240,88,20,19,51,18,6,5,13,16,ATL,74,25,21,41,19,8,10,14,17
21100471,NYK,0,240,85,21,26,42,23,9,6,16,25,NJN,82,31,29,46,19,9,3,19,25
21100478,PHX,1,240,79,21,29,43,20,8,5,14,17,WAS,84,20,19,44,16,7,6,17,23
21100473,HOU,1,240,74,22,25,36,21,9,3,14,20,MEM,79,13,18,38,17,6,3,13,24
21100477,UTA,0,240,84,8,23,41,17,8,5,17,24,SAS,78,21,30,33,22,10,4,15,17
21100472,MIL,0,240,91,22,13,44,17,9,5,12,19,ORL,76,22,25,49,18,6,2,15,18
21100474,DAL,1,240,89,25,14,51,26,9,6,10,15,BOS,74,24,11,44,17,5,6,17,18
21100476,DEN,1,265,92,22,35,57,23,7,11,16,22,MIN,99,27,24,50,23,7,8,15,24
21100475,OKC,1,240,80,26,24,48,15,11,13,19,19,NOH,91,14,23,47,17,8,4,16,17
21100481,CLE,1,240,78,18,32,49,23,8,7,18,18,DET,95,17,24,44,22,9,8,12,23
21100483,MIA,1,240,81,23,23,40,28,8,9,13,18,SAC,89,27,19,41,24,5,5,16,18
21100485,POR,1,240,86,28,24,47,31,5,7,11,21,SAS,84,20,32,33,13,6,2,13,14
21100482,IND,1,265,88,19,31,44,18,7,4,12,20,NOH,79,21,23,38,26,3,5,17,24
21100484,MEM,1,240,78,12,29,47,25,7,11,15,14,PHI,85,15,8,36,19,6,11,14,18
21100493,CHI,1,240,79,13,24,49,32,4,7,20,13,MIL,88,13,19,29,20,11,6,9,20
21100492,NYK,1,240,80,22,24,47,23,15,3,21,16,ATL,81,29,18,40,16,14,2,25,23
21100496,PHX,0,240,90,19,20,51,23,5,4,10,17,GSW,84,20,22,40,19,6,4,8,18
21100491,NJN,0,240,81,24,9,37,16,9,2,12,15,ORL,84,29,15,46,32,6,4,14,10
21100498,LAC,1,240,86,27,28,48,22,8,4,11,25,DEN,82,23,31,44,21,6,3,12,24
21100489,CLE,0,240,85,27,37,48,20,6,5,12,23,NOH,89,10,20,56,22,5,9,14,26
21100494,HOU,1,240,78,18,20,38,16,3,2,14,21,PHI,82,9,27,40,12,10,5,13,18
21100497,DAL,0,240,90,32,16,50,22,10,3,13,20,LAL,76,20,31,49,21,8,4,17,17
21100495,MIN,1,240,77,22,38,48,20,5,3,18,19,UTA,85,7,24,41,25,15,4,9,29
21100487,WAS,0,240,84,23,27,44,22,8,6,20,20,SAC,96,17,27,47,18,11,6,10,20
21100486,TOR,1,240,76,7,28,47,30,5,9,12,21,DET,84,12,27,37,16,7,7,10,23
21100490,OKC,1,240,84,19,35,43,22,9,3,14,21,BOS,70,18,34,32,24,5,7,18,24
21100488,CHA,0,240,88,19,23,46,23,3,13,12,24,IND,85,16,32,57,20,5,7,8,21
21100499,MIA,1,240,85,14,19,46,19,12,10,16,22,NYK,79,17,22,41,14,9,3,19,15
21100500,ATL,1,240,78,17,20,47,19,8,4,18,12,ORL,82,32,13,40,19,12,8,15,19
21100501,DEN,0,240,83,19,21,41,25,5,4,11,18,SAS,86,27,23,45,29,7,4,8,18
21100502,OKC,1,240,77,25,25,44,17,7,9,12,20,LAL,78,13,23,41,16,5,2,13,18
21100506,CHI,1,240,90,18,20,50,25,11,10,13,16,NOH,89,9,22,47,22,8,7,15,18
21100511,LAC,0,240,85,11,22,42,20,6,5,8,23,MIN,78,22,27,39,27,4,1,10,18
21100503,CLE,0,240,78,17,25,41,18,12,5,14,17,BOS,74,17,14,39,27,6,1,18,20
21100508,HOU,1,240,75,20,28,37,14,2,3,13,15,TOR,75,17,18,47,18,7,5,17,23
21100505,DET,0,240,79,10,20,42,14,5,0,23,11,PHI,84,13,9,44,26,17,8,16,19
21100507,MIL,1,240,91,25,37,46,30,11,3,11,19,WAS,87,24,21,43,24,5,6,15,24
21100509,DAL,0,240,89,25,28,49,19,13,7,13,12,NJN,84,25,14,53,23,9,4,19,21
21100504,IND,1,240,84,11,32,54,21,11,4,15,23,GSW,85,22,24,45,15,8,9,16,25
21100510,SAC,1,240,84,20,29,49,23,4,7,17,18,UTA,85,13,22,43,27,13,4,16,23
21100512,PHI,0,240,90,17,12,39,22,11,3,11,23,OKC,78,19,34,56,12,6,4,17,9
21100520,SAS,0,240,86,20,12,42,20,8,5,15,19,CHI,88,15,21,50,16,7,3,16,15
21100523,LAL,1,240,84,21,22,48,30,7,8,13,19,MIN,89,19,18,44,22,7,1,14,17
21100515,NYK,1,240,85,20,42,42,30,10,6,8,22,CLE,82,20,27,43,21,2,4,18,31
21100514,BOS,1,240,87,16,28,52,26,5,5,14,15,MIL,96,15,16,49,25,5,4,13,17
21100517,DET,1,240,84,10,32,55,17,3,8,14,25,CHA,82,9,29,37,24,7,4,11,23
21100522,UTA,1,240,87,12,16,50,27,7,6,19,16,HOU,82,23,16,34,20,9,6,16,18
21100516,ATL,0,240,92,18,26,50,17,5,7,9,14,GSW,83,12,17,53,20,7,9,11,18
21100521,DEN,1,240,91,21,16,54,26,7,10,12,16,POR,87,24,11,36,23,6,10,13,18
21100519,NOH,0,240,80,16,27,49,22,3,4,11,22,TOR,77,15,23,36,22,4,9,10,22
21100513,WAS,0,240,90,16,19,36,15,10,5,11,22,ORL,75,36,27,48,20,7,8,18,20
21100518,MEM,1,240,80,12,19,42,22,12,5,17,16,DAL,79,23,14,34,16,8,5,18,16
21100525,PHX,1,240,79,8,21,44,27,6,7,17,27,MIN,86,13,32,37,14,12,6,12,20
21100524,ORL,0,240,84,25,19,38,24,6,2,12,19,OKC,74,18,27,36,19,5,2,13,14
21100527,POR,0,240,76,16,19,36,21,6,6,16,21,MIA,82,11,29,41,22,11,5,9,15
21100526,SAC,0,240,79,20,23,40,14,3,9,18,17,LAC,92,23,8,33,30,10,9,9,19
21100532,PHI,1,240,89,17,16,51,21,4,4,9,11,GSW,82,18,14,39,18,6,5,9,12
21100535,SAS,1,240,82,20,21,55,20,10,5,19,17,CHA,83,16,10,37,21,8,6,17,21
21100538,LAL,1,240,82,17,26,48,25,2,7,13,13,SAC,103,25,9,40,23,11,4,5,22
21100537,PHX,1,240,80,21,29,52,19,2,8,12,14,LAC,87,16,9,46,13,8,5,11,22
21100529,BOS,1,240,87,16,17,40,35,11,4,15,22,NJN,76,19,28,39,19,10,2,20,17
21100531,CLE,0,240,80,22,16,33,22,7,5,16,14,CHI,89,20,12,41,31,9,2,13,16
21100534,HOU,0,240,76,29,29,35,18,1,9,14,25,DEN,97,22,35,49,27,9,4,6,27
21100536,UTA,1,240,90,10,27,50,22,8,6,11,17,MIA,75,17,22,32,17,9,8,11,21
21100530,ATL,1,240,86,23,15,51,20,7,4,24,19,MIL,85,18,28,43,19,11,0,16,22
21100533,NOH,1,240,88,13,17,50,22,7,2,13,16,DAL,83,29,10,34,25,9,5,12,16
21100528,TOR,0,240,72,16,20,36,25,4,6,16,26,MEM,81,11,32,35,22,10,4,9,18
21100541,ORL,1,240,81,27,27,46,26,12,4,22,24,MIL,79,16,27,33,21,10,3,20,21
21100545,POR,0,240,83,26,28,39,15,9,5,11,29,MIN,80,23,28,37,20,4,3,14,20
21100544,DAL,1,240,75,23,24,40,24,11,5,16,20,UTA,85,16,21,39,13,10,1,15,18
21100540,ATL,1,240,85,17,22,41,21,9,2,14,22,OKC,73,23,29,40,11,7,10,21,23
21100539,WAS,1,240,87,21,21,52,26,10,9,18,24,CLE,83,21,26,43,18,9,4,14,17
21100543,NOH,0,240,81,12,21,43,22,3,5,14,21,IND,80,19,32,49,24,8,10,14,17
21100542,MEM,1,240,75,11,22,32,19,8,9,14,24,DET,76,9,29,38,15,6,3,21,18
21100550,PHI,0,240,97,11,17,50,26,5,4,6,15,CHI,82,16,16,45,21,2,6,14,18
21100553,SAS,0,240,72,27,27,40,22,6,6,14,22,DEN,86,17,28,49,19,6,6,9,26
21100547,LAL,1,240,71,17,25,44,19,7,10,18,17,MIA,88,24,15,35,22,10,5,12,23
21100552,PHX,1,240,88,12,16,53,17,3,9,15,16,SAC,99,13,14,49,16,7,4,9,16
21100546,BOS,1,265,103,18,22,42,29,12,8,14,24,NYK,94,18,26,50,23,8,5,22,23
21100551,HOU,0,265,86,20,24,43,19,9,3,12,25,LAC,86,14,25,49,17,5,2,16,21
21100548,TOR,1,240,78,10,24,51,19,8,5,16,18,GSW,80,19,19,41,17,6,3,14,20
21100549,CHA,0,240,80,14,39,39,21,8,5,9,28,NJN,68,17,44,38,20,4,3,16,27
21100557,CHI,1,240,78,15,27,60,20,5,8,17,19,IND,79,16,22,32,18,11,7,8,18
21100556,CLE,0,240,81,23,27,30,20,7,4,10,18,UTA,80,9,29,46,24,6,7,14,25
21100562,POR,1,240,72,22,24,43,19,8,5,12,22,NOH,70,9,22,37,14,6,3,16,20
21100558,MIL,1,240,88,20,23,47,24,4,6,13,19,PHI,94,19,23,53,17,6,7,12,17
21100561,DEN,1,265,88,27,35,47,33,9,8,15,20,SAC,98,27,21,49,28,8,7,18,27
21100560,MIN,1,240,80,28,27,43,19,2,3,12,21,LAC,84,23,32,52,15,6,3,8,21
21100554,TOR,0,240,79,20,20,42,22,8,3,13,28,ORL,79,28,28,43,25,3,3,12,16
21100559,OKC,1,240,76,27,33,45,13,4,7,15,16,DAL,84,21,10,36,19,12,5,15,23
21100555,WAS,0,240,85,22,36,47,25,11,4,15,16,GSW,83,23,16,47,27,7,4,14,24
21100565,BOS,1,265,81,14,31,38,26,10,2,14,21,HOU,83,19,29,57,18,8,2,20,25
21100566,MIA,1,240,77,17,9,43,30,6,2,17,13,NJN,83,22,12,29,14,13,3,13,12
21100567,DET,1,265,93,10,12,48,17,4,1,10,19,LAL,81,22,17,51,22,4,8,13,15
21100564,IND,0,240,70,15,40,37,13,9,5,13,23,ATL,83,19,22,45,23,5,5,15,28
21100568,DAL,1,240,80,26,30,46,14,9,6,14,20,NYK,84,23,23,51,20,9,2,16,21
21100563,CHA,1,240,80,10,27,46,25,8,8,12,17,ORL,80,35,17,41,18,4,5,18,25
21100570,PHI,1,240,89,17,15,54,24,8,4,9,13,BOS,80,8,18,35,16,6,8,12,14
21100581,GSW,0,240,79,18,23,39,23,2,4,15,20,MEM,80,19,21,47,33,11,5,13,19
21100578,SAS,1,240,85,19,25,47,21,8,2,17,13,NYK,96,28,17,37,22,12,2,10,22
21100574,NJN,1,240,72,25,31,34,24,10,3,18,23,LAC,76,22,27,38,17,10,3,17,21
21100573,MIA,1,240,80,10,25,41,16,16,7,14,12,ATL,76,23,9,36,14,9,2,22,22
21100575,MIL,0,240,88,15,19,35,29,12,4,10,15,CHI,83,16,17,43,26,6,7,17,15
21100580,SAC,1,240,76,23,23,29,20,13,2,14,17,NOH,77,9,12,41,23,8,2,23,20
21100579,DEN,0,240,81,20,32,46,23,7,5,18,19,CLE,82,23,23,36,23,11,1,15,26
21100577,MIN,1,240,78,23,26,47,23,5,1,13,12,POR,93,23,4,37,27,7,4,9,23
21100571,WAS,1,240,92,26,19,51,24,7,7,13,24,LAL,81,21,37,42,21,9,6,13,16
21100569,TOR,1,240,76,12,24,36,31,8,5,16,32,HOU,70,11,44,34,15,4,3,17,20
21100576,OKC,1,240,91,26,32,44,18,11,10,15,24,PHX,84,19,34,48,28,4,7,18,23
21100572,CHA,0,240,68,7,37,34,24,6,9,16,21,UTA,87,7,24,43,23,10,3,12,27
21100582,CHI,0,240,86,22,26,40,25,10,4,7,23,ORL,76,26,31,49,17,3,4,15,17
21100583,PHX,1,240,76,14,27,42,23,5,6,10,14,DAL,87,22,13,38,19,5,4,10,16
21100584,PHI,1,240,78,7,27,46,26,8,5,14,15,UTA,84,11,24,42,15,8,7,11,20
21100591,SAS,0,240,78,30,32,35,22,4,3,11,21,LAC,84,27,24,41,20,7,0,10,23
21100586,BOS,1,240,88,18,17,32,27,14,3,7,22,POR,72,15,23,53,12,4,7,28,19
21100587,DET,1,240,68,8,15,37,23,3,4,20,22,ATL,73,19,22,24,19,15,5,10,17
21100590,MIL,1,240,93,26,21,40,30,8,5,17,16,NYK,83,17,21,35,29,11,5,17,22
21100593,SAC,1,240,85,27,13,34,25,8,6,14,16,DAL,86,22,18,44,21,7,6,17,17
21100592,DEN,1,240,73,23,32,35,33,9,6,12,25,NOH,72,11,32,31,23,7,2,15,22
21100589,MIN,0,240,81,20,26,34,19,9,5,13,20,LAL,82,18,27,45,22,5,8,17,16
21100588,OKC,0,240,76,24,17,40,20,5,13,17,22,CLE,91,17,24,51,19,13,3,14,17
21100585,CHA,0,240,86,11,21,43,17,8,7,11,17,NJN,83,22,26,56,17,4,8,14,15
21100602,GSW,1,240,74,25,25,44,23,17,2,16,20,DAL,75,23,26,39,20,7,3,21,18
21100598,CHI,1,240,77,18,24,42,31,8,6,15,18,UTA,85,3,22,31,24,9,4,13,14
21100601,PHX,1,240,86,11,15,52,24,4,6,16,15,MEM,86,14,19,36,27,10,3,8,16
21100597,NJN,0,240,81,24,14,34,21,3,3,9,17,HOU,82,16,14,35,28,2,6,9,14
21100595,MIA,1,265,75,13,31,51,17,8,9,20,24,IND,88,17,25,40,17,9,4,13,28
21100596,DET,1,240,74,21,25,39,22,10,4,13,23,TOR,73,21,25,33,16,7,2,14,19
21100600,MIN,0,240,80,23,25,47,19,5,4,17,19,NOH,85,7,16,36,28,7,3,12,22
21100594,WAS,0,240,82,16,25,39,17,3,1,9,22,POR,78,17,27,41,19,4,5,7,20
21100599,OKC,1,240,73,23,26,39,27,8,13,14,19,CHA,88,14,19,37,24,8,2,11,16
21100604,LAL,1,240,71,16,26,42,25,8,3,18,16,BOS,83,17,12,34,33,11,8,12,21
21100603,NYK,0,240,80,17,26,42,16,8,4,18,19,PHI,79,9,26,42,18,12,5,14,21
21100610,LAC,0,240,79,19,35,42,21,11,7,14,20,GSW,70,15,21,37,22,6,6,17,26
21100606,ORL,1,240,79,27,30,40,22,7,4,13,14,IND,82,12,18,36,15,8,2,12,25
21100607,CLE,1,240,82,20,36,41,25,6,4,14,21,HOU,86,17,17,39,25,5,6,13,25
21100609,SAC,0,240,82,29,17,36,19,10,5,16,21,ATL,82,21,23,45,23,14,5,17,16
21100608,DEN,0,240,79,9,30,47,22,13,4,24,19,MEM,73,15,23,33,23,10,9,21,22
21100605,TOR,0,240,86,13,19,43,23,7,1,13,30,MIL,73,18,35,36,26,6,4,13,18
21100614,SAS,1,240,87,22,19,46,30,6,2,10,13,WAS,87,17,14,41,21,6,5,10,15
21100612,CHI,1,240,93,14,28,56,25,7,5,13,21,NYK,80,11,31,38,21,7,13,13,21
21100616,PHX,0,240,89,21,29,37,24,7,7,7,19,MIN,89,22,21,39,30,4,3,11,22
21100611,NJN,0,240,76,17,29,39,14,8,4,16,17,MIL,92,25,11,39,32,8,2,12,19
21100617,LAC,0,240,83,23,21,45,16,10,2,18,26,BOS,67,13,27,31,24,8,5,14,24
21100615,UTA,1,240,72,11,26,38,24,10,2,17,23,DET,71,12,28,29,18,7,5,14,19
21100613,NOH,0,240,78,12,7,37,23,9,6,17,11,CHA,79,12,7,47,16,10,7,19,10
21100618,ORL,1,265,73,28,37,46,19,14,2,24,15,MIA,91,23,11,36,21,15,6,16,30
21100619,CLE,0,240,76,15,33,34,20,7,3,8,22,TOR,74,19,21,45,25,3,9,14,29
21100620,IND,1,240,82,11,15,50,24,11,1,12,25,POR,64,22,38,38,5,5,4,15,14
